token,label,label_tag,id
הדבר,,O,1002933
יובן,,O,1002933
על,,O,1002933
פי,,O,1002933
מה,,O,1002933
שכתב,,O,1002933
"רמב""ן",,B-AUT,1002933
במלחמות,,B-BOK,1002933
פרק,,B-pCHP,1002933
קמא,,B-CHP,1002933
ד,,B-SEC,1002933
##גיטין,,I-SEC,1002933
בהא,,O,1002933
דב,,O,1002933
##דבר,,O,1002933
שיש,,O,1002933
קצת,,O,1002933
חוב,,O,1002933
אינו,,O,1002933
מועיל,,O,1002933
שלא,,O,1002933
בפניו,,O,1002933
[SEP],10.0,O,1002933
,10.0,O,1002933
[CLS],10.0,O,1002934
אך,,O,1002934
הדבר,,O,1002934
יובן,,O,1002934
על,,O,1002934
פי,,O,1002934
מה,,O,1002934
שכתב,,O,1002934
"רמב""ן",,B-AUT,1002934
במלחמות,,B-BOK,1002934
פרק,,B-pCHP,1002934
קמא,,B-CHP,1002934
ד,,B-SEC,1002934
##גיטין,,I-SEC,1002934
בהא,,O,1002934
דב,,O,1002934
##דבר,,O,1002934
שיש,,O,1002934
קצת,,O,1002934
חוב,,O,1002934
אינו,,O,1002934
מועיל,,O,1002934
שלא,,O,1002934
בפניו,,O,1002934
[SEP],10.0,O,1002934
,10.0,O,1002934
[CLS],10.0,O,1002935
אך,,O,1002935
הדבר,,O,1002935
יובן,,O,1002935
על,,O,1002935
פי,,O,1002935
מה,,O,1002935
שכתב,,O,1002935
"רמב""ן",,B-AUT,1002935
במלחמות,,B-BOK,1002935
פרק,,B-pCHP,1002935
קמא,,B-CHP,1002935
ד,,B-SEC,1002935
##גיטין,,I-SEC,1002935
בהא,,O,1002935
דב,,O,1002935
##דבר,,O,1002935
שיש,,O,1002935
קצת,,O,1002935
חוב,,O,1002935
אינו,,O,1002935
מועיל,,O,1002935
שלא,,O,1002935
בפניו,,O,1002935
[SEP],10.0,O,1002935
,10.0,O,1002935
[CLS],10.0,O,1002936
"שו""ת",,O,1002936
אבני,,B-BOK,1002936
נזר,,I-BOK,1002936
חלק,,B-pSEC,1002936
אבן,,B-SEC,1002936
העזר,,I-SEC,1002936
סימן,,B-pCHP,1002936
קיג,,B-CHP,1002936
א,,B-SCHP,1002936
[SEP],10.0,O,1002936
,10.0,O,1002936
[CLS],10.0,O,1002937
"שו""ת",,O,1002937
אבני,,B-BOK,1002937
נזר,,I-BOK,1002937
חלק,,B-pSEC,1002937
אבן,,B-SEC,1002937
העזר,,I-SEC,1002937
סימן,,B-pCHP,1002937
קיג,,B-CHP,1002937
א,,B-SCHP,1002937
[SEP],10.0,O,1002937
,10.0,O,1002937
[CLS],10.0,O,1002938
"שו""ת",,O,1002938
אבני,,B-BOK,1002938
נזר,,I-BOK,1002938
חלק,,B-pSEC,1002938
אבן,,B-SEC,1002938
העזר,,I-SEC,1002938
סימן,,B-pCHP,1002938
קיג,,B-CHP,1002938
א,,B-SCHP,1002938
[SEP],10.0,O,1002938
,10.0,O,1002938
[CLS],10.0,O,1002939
"שו""ת",,O,1002939
אבני,,B-BOK,1002939
נזר,,I-BOK,1002939
חלק,,B-pSEC,1002939
אבן,,B-SEC,1002939
העזר,,I-SEC,1002939
סימן,,B-pCHP,1002939
קיג,,B-CHP,1002939
א,,B-SCHP,1002939
[SEP],10.0,O,1002939
,10.0,O,1002939
[CLS],10.0,O,1002940
"שו""ת",,O,1002940
אבני,,B-BOK,1002940
נזר,,I-BOK,1002940
חלק,,B-pSEC,1002940
אבן,,B-SEC,1002940
העזר,,I-SEC,1002940
סימן,,B-pCHP,1002940
קיג,,B-CHP,1002940
א,,B-SCHP,1002940
[SEP],10.0,O,1002940
,10.0,O,1002940
[CLS],10.0,O,1002941
"שו""ת",,O,1002941
אבני,,B-BOK,1002941
נזר,,I-BOK,1002941
חלק,,B-pSEC,1002941
אבן,,B-SEC,1002941
העזר,,I-SEC,1002941
סימן,,B-pCHP,1002941
קיג,,B-CHP,1002941
א,,B-SCHP,1002941
[SEP],10.0,O,1002941
,10.0,O,1002941
[CLS],10.0,O,1002942
ג,,O,1002942
),,O,1002942
וגדולה,,O,1002942
מזה,,O,1002942
"ברמב""ם",,B-AUT,1002942
פרק,,B-pCHP,1002942
"י""ט",,B-CHP,1002942
מהלכות,,B-pSEC,1002942
איסורי,,B-SEC,1002942
ביאה,,I-SEC,1002942
הלכה,,B-pSCHP,1002942
ה',,B-SCHP,1002942
כהן,,O,1002942
שבא,,O,1002942
על,,O,1002942
זקוקה,,O,1002942
ליבם,,O,1002942
ונת,,O,1002942
##עבר,,O,1002942
##ה,,O,1002942
מביאה,,O,1002942
ראשונה,,O,1002942
הוולד,,O,1002942
כשר,,O,1002942
ועש,,O,1002942
##אה,,O,1002942
זונה,,O,1002942
[SEP],10.0,O,1002942
,10.0,O,1002942
[CLS],10.0,O,1002943
ג,,O,1002943
),,O,1002943
וגדולה,,O,1002943
מזה,,O,1002943
"ברמב""ם",,B-AUT,1002943
פרק,,B-pCHP,1002943
"י""ט",,B-CHP,1002943
מהלכות,,B-pSEC,1002943
איסורי,,B-SEC,1002943
ביאה,,I-SEC,1002943
הלכה,,B-pSCHP,1002943
ה',,B-SCHP,1002943
כהן,,O,1002943
שבא,,O,1002943
על,,O,1002943
זקוקה,,O,1002943
ליבם,,O,1002943
ונת,,O,1002943
##עבר,,O,1002943
##ה,,O,1002943
מביאה,,O,1002943
ראשונה,,O,1002943
הוולד,,O,1002943
כשר,,O,1002943
ועש,,O,1002943
##אה,,O,1002943
זונה,,O,1002943
[SEP],10.0,O,1002943
,10.0,O,1002943
[CLS],10.0,O,1002944
ג,,O,1002944
),,O,1002944
וגדולה,,O,1002944
מזה,,O,1002944
"ברמב""ם",,B-AUT,1002944
פרק,,B-pCHP,1002944
"י""ט",,B-CHP,1002944
מהלכות,,B-pSEC,1002944
איסורי,,B-SEC,1002944
ביאה,,I-SEC,1002944
הלכה,,B-pSCHP,1002944
ה',,B-SCHP,1002944
כהן,,O,1002944
שבא,,O,1002944
על,,O,1002944
זקוקה,,O,1002944
ליבם,,O,1002944
ונת,,O,1002944
##עבר,,O,1002944
##ה,,O,1002944
מביאה,,O,1002944
ראשונה,,O,1002944
הוולד,,O,1002944
כשר,,O,1002944
ועש,,O,1002944
##אה,,O,1002944
זונה,,O,1002944
[SEP],10.0,O,1002944
,10.0,O,1002944
[CLS],10.0,O,1002945
ג,,O,1002945
),,O,1002945
וגדולה,,O,1002945
מזה,,O,1002945
"ברמב""ם",,B-AUT,1002945
פרק,,B-pCHP,1002945
"י""ט",,B-CHP,1002945
מהלכות,,B-pSEC,1002945
איסורי,,B-SEC,1002945
ביאה,,I-SEC,1002945
הלכה,,B-pSCHP,1002945
ה',,B-SCHP,1002945
כהן,,O,1002945
שבא,,O,1002945
על,,O,1002945
זקוקה,,O,1002945
ליבם,,O,1002945
ונת,,O,1002945
##עבר,,O,1002945
##ה,,O,1002945
מביאה,,O,1002945
ראשונה,,O,1002945
הוולד,,O,1002945
כשר,,O,1002945
ועש,,O,1002945
##אה,,O,1002945
זונה,,O,1002945
[SEP],10.0,O,1002945
,10.0,O,1002945
[CLS],10.0,O,1002946
ג,,O,1002946
),,O,1002946
וגדולה,,O,1002946
מזה,,O,1002946
"ברמב""ם",,B-AUT,1002946
פרק,,B-pCHP,1002946
"י""ט",,B-CHP,1002946
מהלכות,,B-pSEC,1002946
איסורי,,B-SEC,1002946
ביאה,,I-SEC,1002946
הלכה,,B-pSCHP,1002946
ה',,B-SCHP,1002946
כהן,,O,1002946
שבא,,O,1002946
על,,O,1002946
זקוקה,,O,1002946
ליבם,,O,1002946
ונת,,O,1002946
##עבר,,O,1002946
##ה,,O,1002946
מביאה,,O,1002946
ראשונה,,O,1002946
הוולד,,O,1002946
כשר,,O,1002946
ועש,,O,1002946
##אה,,O,1002946
זונה,,O,1002946
[SEP],10.0,O,1002946
,10.0,O,1002946
[CLS],10.0,O,1002947
ג,,O,1002947
),,O,1002947
וגדולה,,O,1002947
מזה,,O,1002947
"ברמב""ם",,B-AUT,1002947
פרק,,B-pCHP,1002947
"י""ט",,B-CHP,1002947
מהלכות,,B-pSEC,1002947
איסורי,,B-SEC,1002947
ביאה,,I-SEC,1002947
הלכה,,B-pSCHP,1002947
ה',,B-SCHP,1002947
כהן,,O,1002947
שבא,,O,1002947
על,,O,1002947
זקוקה,,O,1002947
ליבם,,O,1002947
ונת,,O,1002947
##עבר,,O,1002947
##ה,,O,1002947
מביאה,,O,1002947
ראשונה,,O,1002947
הוולד,,O,1002947
כשר,,O,1002947
ועש,,O,1002947
##אה,,O,1002947
זונה,,O,1002947
[SEP],10.0,O,1002947
,10.0,O,1002947
[CLS],10.0,O,1002948
מביאה,,O,1002948
שניה,,O,1002948
ואילך,,O,1002948
חלל,,O,1002948
כמו,,O,1002948
שכתב,,O,1002948
"הרמב""ם",,B-AUT,1002948
פרק,,B-pCHP,1002948
"י""ט",,B-CHP,1002948
מהלכות,,B-pSEC,1002948
איסורי,,B-SEC,1002948
ביאה,,I-SEC,1002948
הלכה,,B-pSCHP,1002948
ה',,B-SCHP,1002948
ואיכ,,O,1002948
##א,,O,1002948
גם,,O,1002948
ביב,,O,1002948
##מה,,O,1002948
מעלת,,O,1002948
יוחסין,,O,1002948
[SEP],10.0,O,1002948
,10.0,O,1002948
[CLS],10.0,O,1002949
מביאה,,O,1002949
שניה,,O,1002949
ואילך,,O,1002949
חלל,,O,1002949
כמו,,O,1002949
שכתב,,O,1002949
"הרמב""ם",,B-AUT,1002949
פרק,,B-pCHP,1002949
"י""ט",,B-CHP,1002949
מהלכות,,B-pSEC,1002949
איסורי,,B-SEC,1002949
ביאה,,I-SEC,1002949
הלכה,,B-pSCHP,1002949
ה',,B-SCHP,1002949
ואיכ,,O,1002949
##א,,O,1002949
גם,,O,1002949
ביב,,O,1002949
##מה,,O,1002949
מעלת,,O,1002949
יוחסין,,O,1002949
[SEP],10.0,O,1002949
,10.0,O,1002949
[CLS],10.0,O,1002950
מביאה,,O,1002950
שניה,,O,1002950
ואילך,,O,1002950
חלל,,O,1002950
כמו,,O,1002950
שכתב,,O,1002950
"הרמב""ם",,B-AUT,1002950
פרק,,B-pCHP,1002950
"י""ט",,B-CHP,1002950
מהלכות,,B-pSEC,1002950
איסורי,,B-SEC,1002950
ביאה,,I-SEC,1002950
הלכה,,B-pSCHP,1002950
ה',,B-SCHP,1002950
ואיכ,,O,1002950
##א,,O,1002950
גם,,O,1002950
ביב,,O,1002950
##מה,,O,1002950
מעלת,,O,1002950
יוחסין,,O,1002950
[SEP],10.0,O,1002950
,10.0,O,1002950
[CLS],10.0,O,1002951
מביאה,,O,1002951
שניה,,O,1002951
ואילך,,O,1002951
חלל,,O,1002951
כמו,,O,1002951
שכתב,,O,1002951
"הרמב""ם",,B-AUT,1002951
פרק,,B-pCHP,1002951
"י""ט",,B-CHP,1002951
מהלכות,,B-pSEC,1002951
איסורי,,B-SEC,1002951
ביאה,,I-SEC,1002951
הלכה,,B-pSCHP,1002951
ה',,B-SCHP,1002951
ואיכ,,O,1002951
##א,,O,1002951
גם,,O,1002951
ביב,,O,1002951
##מה,,O,1002951
מעלת,,O,1002951
יוחסין,,O,1002951
[SEP],10.0,O,1002951
,10.0,O,1002951
[CLS],10.0,O,1002952
מביאה,,O,1002952
שניה,,O,1002952
ואילך,,O,1002952
חלל,,O,1002952
כמו,,O,1002952
שכתב,,O,1002952
"הרמב""ם",,B-AUT,1002952
פרק,,B-pCHP,1002952
"י""ט",,B-CHP,1002952
מהלכות,,B-pSEC,1002952
איסורי,,B-SEC,1002952
ביאה,,I-SEC,1002952
הלכה,,B-pSCHP,1002952
ה',,B-SCHP,1002952
ואיכ,,O,1002952
##א,,O,1002952
גם,,O,1002952
ביב,,O,1002952
##מה,,O,1002952
מעלת,,O,1002952
יוחסין,,O,1002952
[SEP],10.0,O,1002952
,10.0,O,1002952
[CLS],10.0,O,1002953
מביאה,,O,1002953
שניה,,O,1002953
ואילך,,O,1002953
חלל,,O,1002953
כמו,,O,1002953
שכתב,,O,1002953
"הרמב""ם",,B-AUT,1002953
פרק,,B-pCHP,1002953
"י""ט",,B-CHP,1002953
מהלכות,,B-pSEC,1002953
איסורי,,B-SEC,1002953
ביאה,,I-SEC,1002953
הלכה,,B-pSCHP,1002953
ה',,B-SCHP,1002953
ואיכ,,O,1002953
##א,,O,1002953
גם,,O,1002953
ביב,,O,1002953
##מה,,O,1002953
מעלת,,O,1002953
יוחסין,,O,1002953
[SEP],10.0,O,1002953
,10.0,O,1002953
[CLS],10.0,O,1002954
שהרי,,O,1002954
על,,O,1002954
כל,,O,1002954
העו,,O,1002954
##שין,,O,1002954
מלאכה,,O,1002954
מערב,,O,1002954
שבת,,O,1002954
והמלאכה,,O,1002954
נעשית,,O,1002954
בשבת,,O,1002954
הקשה,,O,1002954
הנימוק,,B-BOK,1002954
##י,,I-BOK,1002954
יוסף,,I-BOK,1002954
בבא,,B-SEC,1002954
קמא,,I-SEC,1002954
פרק,,B-pCHP,1002954
ג',,B-CHP,1002954
שיהיה,,O,1002954
אסור,,O,1002954
שהרי,,O,1002954
מכוחו,,O,1002954
נעשית,,O,1002954
בשבת,,O,1002954
המלאכה,,O,1002954
[SEP],10.0,O,1002954
,10.0,O,1002954
[CLS],10.0,O,1002955
שהרי,,O,1002955
על,,O,1002955
כל,,O,1002955
העו,,O,1002955
##שין,,O,1002955
מלאכה,,O,1002955
מערב,,O,1002955
שבת,,O,1002955
והמלאכה,,O,1002955
נעשית,,O,1002955
בשבת,,O,1002955
הקשה,,O,1002955
הנימוק,,B-BOK,1002955
##י,,I-BOK,1002955
יוסף,,I-BOK,1002955
בבא,,B-SEC,1002955
קמא,,I-SEC,1002955
פרק,,B-pCHP,1002955
ג',,B-CHP,1002955
שיהיה,,O,1002955
אסור,,O,1002955
שהרי,,O,1002955
מכוחו,,O,1002955
נעשית,,O,1002955
בשבת,,O,1002955
המלאכה,,O,1002955
[SEP],10.0,O,1002955
,10.0,O,1002955
[CLS],10.0,O,1002956
שהרי,,O,1002956
על,,O,1002956
כל,,O,1002956
העו,,O,1002956
##שין,,O,1002956
מלאכה,,O,1002956
מערב,,O,1002956
שבת,,O,1002956
והמלאכה,,O,1002956
נעשית,,O,1002956
בשבת,,O,1002956
הקשה,,O,1002956
הנימוק,,B-BOK,1002956
##י,,I-BOK,1002956
יוסף,,I-BOK,1002956
בבא,,B-SEC,1002956
קמא,,I-SEC,1002956
פרק,,B-pCHP,1002956
ג',,B-CHP,1002956
שיהיה,,O,1002956
אסור,,O,1002956
שהרי,,O,1002956
מכוחו,,O,1002956
נעשית,,O,1002956
בשבת,,O,1002956
המלאכה,,O,1002956
[SEP],10.0,O,1002956
,10.0,O,1002956
[CLS],10.0,O,1002957
שהרי,,O,1002957
על,,O,1002957
כל,,O,1002957
העו,,O,1002957
##שין,,O,1002957
מלאכה,,O,1002957
מערב,,O,1002957
שבת,,O,1002957
והמלאכה,,O,1002957
נעשית,,O,1002957
בשבת,,O,1002957
הקשה,,O,1002957
הנימוק,,B-BOK,1002957
##י,,I-BOK,1002957
יוסף,,I-BOK,1002957
בבא,,B-SEC,1002957
קמא,,I-SEC,1002957
פרק,,B-pCHP,1002957
ג',,B-CHP,1002957
שיהיה,,O,1002957
אסור,,O,1002957
שהרי,,O,1002957
מכוחו,,O,1002957
נעשית,,O,1002957
בשבת,,O,1002957
המלאכה,,O,1002957
[SEP],10.0,O,1002957
,10.0,O,1002957
[CLS],10.0,O,1002958
שהרי,,O,1002958
על,,O,1002958
כל,,O,1002958
העו,,O,1002958
##שין,,O,1002958
מלאכה,,O,1002958
מערב,,O,1002958
שבת,,O,1002958
והמלאכה,,O,1002958
נעשית,,O,1002958
בשבת,,O,1002958
הקשה,,O,1002958
הנימוק,,B-BOK,1002958
##י,,I-BOK,1002958
יוסף,,I-BOK,1002958
בבא,,B-SEC,1002958
קמא,,I-SEC,1002958
פרק,,B-pCHP,1002958
ג',,B-CHP,1002958
שיהיה,,O,1002958
אסור,,O,1002958
שהרי,,O,1002958
מכוחו,,O,1002958
נעשית,,O,1002958
בשבת,,O,1002958
המלאכה,,O,1002958
[SEP],10.0,O,1002958
,10.0,O,1002958
[CLS],10.0,O,1002959
שהרי,,O,1002959
על,,O,1002959
כל,,O,1002959
העו,,O,1002959
##שין,,O,1002959
מלאכה,,O,1002959
מערב,,O,1002959
שבת,,O,1002959
והמלאכה,,O,1002959
נעשית,,O,1002959
בשבת,,O,1002959
הקשה,,O,1002959
הנימוק,,B-BOK,1002959
##י,,I-BOK,1002959
יוסף,,I-BOK,1002959
בבא,,B-SEC,1002959
קמא,,I-SEC,1002959
פרק,,B-pCHP,1002959
ג',,B-CHP,1002959
שיהיה,,O,1002959
אסור,,O,1002959
שהרי,,O,1002959
מכוחו,,O,1002959
נעשית,,O,1002959
בשבת,,O,1002959
המלאכה,,O,1002959
[SEP],10.0,O,1002959
,10.0,O,1002959
[CLS],10.0,O,1002960
וכבודו,,O,1002960
הקשה,,O,1002960
מהא,,O,1002960
דמ,,O,1002960
##קשה,,O,1002960
בגיטין,,B-BOK,1002960
(,,O,1002960
ע',,B-CHP,1002960
עמוד,,B-pSCHP,1002960
ב,,B-SCHP,1002960
),,O,1002960
לרבי,,B-AUT,1002960
יוחנן,,I-AUT,1002960
דאמר,,O,1002960
בממ,,O,1002960
##נה,,O,1002960
שליח,,O,1002960
לכתוב,,O,1002960
ואחז,,O,1002960
##ו,,O,1002960
קורד,,O,1002960
##יי,,O,1002960
##קוס,,O,1002960
אין,,O,1002960
כותבי,,O,1002960
##ן,,O,1002960
עד,,O,1002960
שישת,,O,1002960
##פה,,O,1002960
[SEP],10.0,O,1002960
,10.0,O,1002960
[CLS],10.0,O,1002961
וכבודו,,O,1002961
הקשה,,O,1002961
מהא,,O,1002961
דמ,,O,1002961
##קשה,,O,1002961
בגיטין,,B-BOK,1002961
(,,O,1002961
ע',,B-CHP,1002961
עמוד,,B-pSCHP,1002961
ב,,B-SCHP,1002961
),,O,1002961
לרבי,,B-AUT,1002961
יוחנן,,I-AUT,1002961
דאמר,,O,1002961
בממ,,O,1002961
##נה,,O,1002961
שליח,,O,1002961
לכתוב,,O,1002961
ואחז,,O,1002961
##ו,,O,1002961
קורד,,O,1002961
##יי,,O,1002961
##קוס,,O,1002961
אין,,O,1002961
כותבי,,O,1002961
##ן,,O,1002961
עד,,O,1002961
שישת,,O,1002961
##פה,,O,1002961
[SEP],10.0,O,1002961
,10.0,O,1002961
[CLS],10.0,O,1002962
וכבודו,,O,1002962
הקשה,,O,1002962
מהא,,O,1002962
דמ,,O,1002962
##קשה,,O,1002962
בגיטין,,B-BOK,1002962
(,,O,1002962
ע',,B-CHP,1002962
עמוד,,B-pSCHP,1002962
ב,,B-SCHP,1002962
),,O,1002962
לרבי,,B-AUT,1002962
יוחנן,,I-AUT,1002962
דאמר,,O,1002962
בממ,,O,1002962
##נה,,O,1002962
שליח,,O,1002962
לכתוב,,O,1002962
ואחז,,O,1002962
##ו,,O,1002962
קורד,,O,1002962
##יי,,O,1002962
##קוס,,O,1002962
אין,,O,1002962
כותבי,,O,1002962
##ן,,O,1002962
עד,,O,1002962
שישת,,O,1002962
##פה,,O,1002962
[SEP],10.0,O,1002962
,10.0,O,1002962
[CLS],10.0,O,1002963
וכבודו,,O,1002963
הקשה,,O,1002963
מהא,,O,1002963
דמ,,O,1002963
##קשה,,O,1002963
בגיטין,,B-BOK,1002963
(,,O,1002963
ע',,B-CHP,1002963
עמוד,,B-pSCHP,1002963
ב,,B-SCHP,1002963
),,O,1002963
לרבי,,B-AUT,1002963
יוחנן,,I-AUT,1002963
דאמר,,O,1002963
בממ,,O,1002963
##נה,,O,1002963
שליח,,O,1002963
לכתוב,,O,1002963
ואחז,,O,1002963
##ו,,O,1002963
קורד,,O,1002963
##יי,,O,1002963
##קוס,,O,1002963
אין,,O,1002963
כותבי,,O,1002963
##ן,,O,1002963
עד,,O,1002963
שישת,,O,1002963
##פה,,O,1002963
[SEP],10.0,O,1002963
,10.0,O,1002963
[CLS],10.0,O,1002964
וכבודו,,O,1002964
הקשה,,O,1002964
מהא,,O,1002964
דמ,,O,1002964
##קשה,,O,1002964
בגיטין,,B-BOK,1002964
(,,O,1002964
ע',,B-CHP,1002964
עמוד,,B-pSCHP,1002964
ב,,B-SCHP,1002964
),,O,1002964
לרבי,,B-AUT,1002964
יוחנן,,I-AUT,1002964
דאמר,,O,1002964
בממ,,O,1002964
##נה,,O,1002964
שליח,,O,1002964
לכתוב,,O,1002964
ואחז,,O,1002964
##ו,,O,1002964
קורד,,O,1002964
##יי,,O,1002964
##קוס,,O,1002964
אין,,O,1002964
כותבי,,O,1002964
##ן,,O,1002964
עד,,O,1002964
שישת,,O,1002964
##פה,,O,1002964
[SEP],10.0,O,1002964
,10.0,O,1002964
[CLS],10.0,O,1002965
וכבודו,,O,1002965
הקשה,,O,1002965
מהא,,O,1002965
דמ,,O,1002965
##קשה,,O,1002965
בגיטין,,B-BOK,1002965
(,,O,1002965
ע',,B-CHP,1002965
עמוד,,B-pSCHP,1002965
ב,,B-SCHP,1002965
),,O,1002965
לרבי,,B-AUT,1002965
יוחנן,,I-AUT,1002965
דאמר,,O,1002965
בממ,,O,1002965
##נה,,O,1002965
שליח,,O,1002965
לכתוב,,O,1002965
ואחז,,O,1002965
##ו,,O,1002965
קורד,,O,1002965
##יי,,O,1002965
##קוס,,O,1002965
אין,,O,1002965
כותבי,,O,1002965
##ן,,O,1002965
עד,,O,1002965
שישת,,O,1002965
##פה,,O,1002965
[SEP],10.0,O,1002965
,10.0,O,1002965
[CLS],10.0,O,1002966
"שו""ת",,B-BOK,1002966
אבני,,I-BOK,1002966
נזר,,I-BOK,1002966
חלק,,B-pSEC,1002966
אורח,,B-SEC,1002966
חיים,,I-SEC,1002966
סימן,,B-pCHP,1002966
יא,,B-CHP,1002966
בין,,O,1002966
השמשות,,O,1002966
יום,,O,1002966
וערב,,O,1002966
שבת,,O,1002966
קדש,,O,1002966
ויקרא,,O,1002966
שש,,O,1002966
מאות,,O,1002966
שישים,,O,1002966
ושניים,,O,1002966
[SEP],10.0,O,1002966
,10.0,O,1002966
[CLS],10.0,O,1002967
"שו""ת",,B-BOK,1002967
אבני,,I-BOK,1002967
נזר,,I-BOK,1002967
חלק,,B-pSEC,1002967
אורח,,B-SEC,1002967
חיים,,I-SEC,1002967
סימן,,B-pCHP,1002967
יא,,B-CHP,1002967
בין,,O,1002967
השמשות,,O,1002967
יום,,O,1002967
וערב,,O,1002967
שבת,,O,1002967
קדש,,O,1002967
ויקרא,,O,1002967
שש,,O,1002967
מאות,,O,1002967
שישים,,O,1002967
ושניים,,O,1002967
[SEP],10.0,O,1002967
,10.0,O,1002967
[CLS],10.0,O,1002968
"שו""ת",,B-BOK,1002968
אבני,,I-BOK,1002968
נזר,,I-BOK,1002968
חלק,,B-pSEC,1002968
אורח,,B-SEC,1002968
חיים,,I-SEC,1002968
סימן,,B-pCHP,1002968
יא,,B-CHP,1002968
בין,,O,1002968
השמשות,,O,1002968
יום,,O,1002968
וערב,,O,1002968
שבת,,O,1002968
קדש,,O,1002968
ויקרא,,O,1002968
שש,,O,1002968
מאות,,O,1002968
שישים,,O,1002968
ושניים,,O,1002968
[SEP],10.0,O,1002968
,10.0,O,1002968
[CLS],10.0,O,1002969
"שו""ת",,B-BOK,1002969
אבני,,I-BOK,1002969
נזר,,I-BOK,1002969
חלק,,B-pSEC,1002969
אורח,,B-SEC,1002969
חיים,,I-SEC,1002969
סימן,,B-pCHP,1002969
יא,,B-CHP,1002969
בין,,O,1002969
השמשות,,O,1002969
יום,,O,1002969
וערב,,O,1002969
שבת,,O,1002969
קדש,,O,1002969
ויקרא,,O,1002969
שש,,O,1002969
מאות,,O,1002969
שישים,,O,1002969
ושניים,,O,1002969
[SEP],10.0,O,1002969
,10.0,O,1002969
[CLS],10.0,O,1002970
"שו""ת",,B-BOK,1002970
אבני,,I-BOK,1002970
נזר,,I-BOK,1002970
חלק,,B-pSEC,1002970
אורח,,B-SEC,1002970
חיים,,I-SEC,1002970
סימן,,B-pCHP,1002970
יא,,B-CHP,1002970
בין,,O,1002970
השמשות,,O,1002970
יום,,O,1002970
וערב,,O,1002970
שבת,,O,1002970
קדש,,O,1002970
ויקרא,,O,1002970
שש,,O,1002970
מאות,,O,1002970
שישים,,O,1002970
ושניים,,O,1002970
[SEP],10.0,O,1002970
,10.0,O,1002970
[CLS],10.0,O,1002971
"שו""ת",,B-BOK,1002971
אבני,,I-BOK,1002971
נזר,,I-BOK,1002971
חלק,,B-pSEC,1002971
אורח,,B-SEC,1002971
חיים,,I-SEC,1002971
סימן,,B-pCHP,1002971
יא,,B-CHP,1002971
בין,,O,1002971
השמשות,,O,1002971
יום,,O,1002971
וערב,,O,1002971
שבת,,O,1002971
קדש,,O,1002971
ויקרא,,O,1002971
שש,,O,1002971
מאות,,O,1002971
שישים,,O,1002971
ושניים,,O,1002971
[SEP],10.0,O,1002971
,10.0,O,1002971
[CLS],10.0,O,1002972
"שו""ת",,B-BOK,1002972
אבני,,I-BOK,1002972
נזר,,I-BOK,1002972
חלק,,B-pSEC,1002972
אבן,,B-SEC,1002972
העזר,,I-SEC,1002972
סימן,,B-pCHP,1002972
ז,,B-CHP,1002972
בין,,O,1002972
השמשות,,O,1002972
יום,,O,1002972
וערב,,O,1002972
שבת,,O,1002972
קדש,,O,1002972
שש,,O,1002972
מאות,,O,1002972
חמישים,,O,1002972
וחמישה,,O,1002972
לפרט,,O,1002972
קטן,,O,1002972
פה,,O,1002972
סא,,O,1002972
##כט,,O,1002972
##שא,,O,1002972
##ב,,O,1002972
[SEP],10.0,O,1002972
,10.0,O,1002972
[CLS],10.0,O,1002973
"שו""ת",,B-BOK,1002973
אבני,,I-BOK,1002973
נזר,,I-BOK,1002973
חלק,,B-pSEC,1002973
אבן,,B-SEC,1002973
העזר,,I-SEC,1002973
סימן,,B-pCHP,1002973
ז,,B-CHP,1002973
בין,,O,1002973
השמשות,,O,1002973
יום,,O,1002973
וערב,,O,1002973
שבת,,O,1002973
קדש,,O,1002973
שש,,O,1002973
מאות,,O,1002973
חמישים,,O,1002973
וחמישה,,O,1002973
לפרט,,O,1002973
קטן,,O,1002973
פה,,O,1002973
סא,,O,1002973
##כט,,O,1002973
##שא,,O,1002973
##ב,,O,1002973
[SEP],10.0,O,1002973
,10.0,O,1002973
[CLS],10.0,O,1002974
"שו""ת",,B-BOK,1002974
אבני,,I-BOK,1002974
נזר,,I-BOK,1002974
חלק,,B-pSEC,1002974
אבן,,B-SEC,1002974
העזר,,I-SEC,1002974
סימן,,B-pCHP,1002974
ז,,B-CHP,1002974
בין,,O,1002974
השמשות,,O,1002974
יום,,O,1002974
וערב,,O,1002974
שבת,,O,1002974
קדש,,O,1002974
שש,,O,1002974
מאות,,O,1002974
חמישים,,O,1002974
וחמישה,,O,1002974
לפרט,,O,1002974
קטן,,O,1002974
פה,,O,1002974
סא,,O,1002974
##כט,,O,1002974
##שא,,O,1002974
##ב,,O,1002974
[SEP],10.0,O,1002974
,10.0,O,1002974
[CLS],10.0,O,1002975
"שו""ת",,B-BOK,1002975
אבני,,I-BOK,1002975
נזר,,I-BOK,1002975
חלק,,B-pSEC,1002975
אבן,,B-SEC,1002975
העזר,,I-SEC,1002975
סימן,,B-pCHP,1002975
ז,,B-CHP,1002975
בין,,O,1002975
השמשות,,O,1002975
יום,,O,1002975
וערב,,O,1002975
שבת,,O,1002975
קדש,,O,1002975
שש,,O,1002975
מאות,,O,1002975
חמישים,,O,1002975
וחמישה,,O,1002975
לפרט,,O,1002975
קטן,,O,1002975
פה,,O,1002975
סא,,O,1002975
##כט,,O,1002975
##שא,,O,1002975
